previous,current,gap_minutes,previous_date,current_date,previous_year,current_year,previous_month,current_month,previous_weekday,current_weekday,previous_minute,current_minute,previous_open,previous_high,previous_low,previous_close,current_open,current_high,current_low,current_close,family_id,previous_clock,current_clock,anchor_previous_clock,anchor_current_clock,previous_clock_shift_minutes,current_clock_shift_minutes
2022-01-04 21:58:00,2022-01-04 23:01:00,63.0,2022-01-04,2022-01-04,2022,2022,1,1,Tuesday,Tuesday,1318,1381,1814.582,1814.595,1814.407,1814.463,1814.316,1814.324,1814.072,1814.084,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-05 21:58:00,2022-01-05 23:01:00,63.0,2022-01-05,2022-01-05,2022,2022,1,1,Wednesday,Wednesday,1318,1381,1809.919,1810.599,1809.919,1810.293,1810.686,1811.028,1810.647,1810.747,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-06 21:58:00,2022-01-06 23:01:00,63.0,2022-01-06,2022-01-06,2022,2022,1,1,Thursday,Thursday,1318,1381,1790.644,1790.969,1790.644,1790.899,1791.143,1791.236,1790.985,1791.218,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-10 21:58:00,2022-01-10 23:01:00,63.0,2022-01-10,2022-01-10,2022,2022,1,1,Monday,Monday,1318,1381,1801.707,1801.713,1801.612,1801.669,1800.643,1800.649,1800.489,1800.645,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-11 21:58:00,2022-01-11 23:01:00,63.0,2022-01-11,2022-01-11,2022,2022,1,1,Tuesday,Tuesday,1318,1381,1821.593,1821.593,1821.261,1821.377,1820.731,1820.913,1820.707,1820.833,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-12 21:58:00,2022-01-12 23:01:00,63.0,2022-01-12,2022-01-12,2022,2022,1,1,Wednesday,Wednesday,1318,1381,1826.203,1826.203,1826.019,1826.103,1825.875,1826.022,1825.643,1825.972,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-13 21:58:00,2022-01-13 23:01:00,63.0,2022-01-13,2022-01-13,2022,2022,1,1,Thursday,Thursday,1318,1381,1822.756,1822.756,1822.533,1822.533,1821.473,1821.649,1821.338,1821.53,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-18 21:58:00,2022-01-18 23:01:00,63.0,2022-01-18,2022-01-18,2022,2022,1,1,Tuesday,Tuesday,1318,1381,1813.658,1813.816,1813.591,1813.638,1813.485,1813.905,1813.485,1813.905,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-19 21:58:00,2022-01-19 23:01:00,63.0,2022-01-19,2022-01-19,2022,2022,1,1,Wednesday,Wednesday,1318,1381,1840.507,1840.544,1840.373,1840.373,1839.757,1839.886,1839.512,1839.781,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-20 21:58:00,2022-01-20 23:01:00,63.0,2022-01-20,2022-01-20,2022,2022,1,1,Thursday,Thursday,1318,1381,1839.295,1839.642,1839.295,1839.49,1839.133,1839.344,1839.08,1839.107,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-24 21:58:00,2022-01-24 23:01:00,63.0,2022-01-24,2022-01-24,2022,2022,1,1,Monday,Monday,1318,1381,1843.077,1843.077,1842.877,1842.984,1843.002,1843.066,1842.879,1842.879,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-25 21:58:00,2022-01-25 23:01:00,63.0,2022-01-25,2022-01-25,2022,2022,1,1,Tuesday,Tuesday,1318,1381,1847.885,1848.13,1847.885,1847.986,1847.806,1847.9,1847.741,1847.834,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-26 21:58:00,2022-01-26 23:01:00,63.0,2022-01-26,2022-01-26,2022,2022,1,1,Wednesday,Wednesday,1318,1381,1819.127,1819.427,1819.113,1819.344,1819.927,1820.036,1819.421,1819.497,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-27 21:58:00,2022-01-27 23:01:00,63.0,2022-01-27,2022-01-27,2022,2022,1,1,Thursday,Thursday,1318,1381,1796.863,1797.486,1796.863,1797.085,1797.89,1798.257,1797.665,1797.781,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-01-31 21:58:00,2022-01-31 23:01:00,63.0,2022-01-31,2022-01-31,2022,2022,1,1,Monday,Monday,1318,1381,1797.266,1797.267,1797.058,1797.267,1797.92,1798.096,1797.92,1798.039,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-01 21:58:00,2022-02-01 23:01:00,63.0,2022-02-01,2022-02-01,2022,2022,2,2,Tuesday,Tuesday,1318,1381,1800.918,1801.075,1800.918,1801.035,1800.501,1800.591,1800.38,1800.587,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-02 21:58:00,2022-02-02 23:01:00,63.0,2022-02-02,2022-02-02,2022,2022,2,2,Wednesday,Wednesday,1318,1381,1806.807,1806.812,1806.701,1806.78,1806.95,1807.093,1806.864,1806.999,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-03 21:58:00,2022-02-03 23:01:00,63.0,2022-02-03,2022-02-03,2022,2022,2,2,Thursday,Thursday,1318,1381,1804.829,1804.829,1804.704,1804.799,1805.306,1805.382,1805.244,1805.308,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-07 21:58:00,2022-02-07 23:01:00,63.0,2022-02-07,2022-02-07,2022,2022,2,2,Monday,Monday,1318,1381,1820.429,1820.429,1820.289,1820.416,1820.895,1820.908,1820.779,1820.803,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-08 21:58:00,2022-02-08 23:01:00,63.0,2022-02-08,2022-02-08,2022,2022,2,2,Tuesday,Tuesday,1318,1381,1826.086,1826.086,1825.937,1825.948,1825.845,1825.868,1825.469,1825.542,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-09 21:58:00,2022-02-09 23:01:00,63.0,2022-02-09,2022-02-09,2022,2022,2,2,Wednesday,Wednesday,1318,1381,1833.201,1833.201,1832.755,1832.832,1833.008,1833.049,1832.947,1833.014,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-10 21:58:00,2022-02-10 23:01:00,63.0,2022-02-10,2022-02-10,2022,2022,2,2,Thursday,Thursday,1318,1381,1826.588,1826.684,1826.564,1826.604,1826.54,1826.928,1826.461,1826.748,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-14 21:58:00,2022-02-14 23:01:00,63.0,2022-02-14,2022-02-14,2022,2022,2,2,Monday,Monday,1318,1381,1872.0,1872.0,1871.293,1871.293,1871.52,1871.52,1871.149,1871.175,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-15 21:58:00,2022-02-15 23:01:00,63.0,2022-02-15,2022-02-15,2022,2022,2,2,Tuesday,Tuesday,1318,1381,1853.538,1853.747,1853.47,1853.47,1853.796,1853.855,1853.672,1853.748,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-16 21:58:00,2022-02-16 23:01:00,63.0,2022-02-16,2022-02-16,2022,2022,2,2,Wednesday,Wednesday,1318,1381,1869.386,1869.511,1869.26,1869.46,1869.593,1869.887,1869.593,1869.769,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-17 21:58:00,2022-02-17 23:01:00,63.0,2022-02-17,2022-02-17,2022,2022,2,2,Thursday,Thursday,1318,1381,1898.198,1898.315,1898.161,1898.304,1898.513,1898.776,1898.381,1898.586,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-22 21:58:00,2022-02-22 23:01:00,63.0,2022-02-22,2022-02-22,2022,2022,2,2,Tuesday,Tuesday,1318,1381,1898.38,1898.425,1898.276,1898.425,1898.955,1898.955,1898.775,1898.911,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-23 21:58:00,2022-02-23 23:01:00,63.0,2022-02-23,2022-02-23,2022,2022,2,2,Wednesday,Wednesday,1318,1381,1908.85,1909.318,1908.731,1908.955,1910.051,1910.732,1909.954,1910.424,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-24 21:58:00,2022-02-24 23:01:00,63.0,2022-02-24,2022-02-24,2022,2022,2,2,Thursday,Thursday,1318,1381,1903.952,1904.016,1903.886,1904.016,1904.938,1906.972,1904.938,1905.899,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-02-28 21:58:00,2022-02-28 23:01:00,63.0,2022-02-28,2022-02-28,2022,2022,2,2,Monday,Monday,1318,1381,1909.417,1909.605,1908.317,1908.606,1907.461,1908.043,1907.461,1907.948,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-01 21:58:00,2022-03-01 23:01:00,63.0,2022-03-01,2022-03-01,2022,2022,3,3,Tuesday,Tuesday,1318,1381,1945.581,1945.652,1944.946,1945.078,1943.803,1945.0,1943.803,1944.995,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-02 21:58:00,2022-03-02 23:01:00,63.0,2022-03-02,2022-03-02,2022,2022,3,3,Wednesday,Wednesday,1318,1381,1928.395,1928.598,1928.353,1928.598,1929.059,1929.556,1928.737,1929.289,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-03 21:58:00,2022-03-03 23:01:00,63.0,2022-03-03,2022-03-03,2022,2022,3,3,Thursday,Thursday,1318,1381,1936.347,1936.388,1936.227,1936.234,1937.051,1937.222,1936.854,1936.896,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-07 21:58:00,2022-03-07 23:01:00,63.0,2022-03-07,2022-03-07,2022,2022,3,3,Monday,Monday,1318,1381,1997.559,1997.779,1997.491,1997.615,1996.597,1996.793,1996.248,1996.415,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-08 21:58:00,2022-03-08 23:01:00,63.0,2022-03-08,2022-03-08,2022,2022,3,3,Tuesday,Tuesday,1318,1381,2049.98,2050.282,2049.679,2049.835,2049.653,2050.181,2049.456,2049.71,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-09 21:58:00,2022-03-09 23:01:00,63.0,2022-03-09,2022-03-09,2022,2022,3,3,Wednesday,Wednesday,1318,1381,1992.367,1992.471,1991.73,1991.776,1991.696,1992.998,1991.29,1991.96,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-10 21:58:00,2022-03-10 23:01:00,63.0,2022-03-10,2022-03-10,2022,2022,3,3,Thursday,Thursday,1318,1381,1996.096,1996.805,1996.033,1996.783,1997.135,1997.203,1996.567,1996.819,P33_C39_D64,21:58,23:01,21:57,23:01,1,0
2022-03-14 20:58:00,2022-03-14 22:01:00,63.0,2022-03-14,2022-03-14,2022,2022,3,3,Monday,Monday,1258,1321,1950.429,1950.6,1950.197,1950.585,1952.434,1952.712,1951.956,1952.21,P30_C35_D64,20:58,22:01,20:57,22:01,1,0
2022-03-15 20:58:00,2022-03-15 22:01:00,63.0,2022-03-15,2022-03-15,2022,2022,3,3,Tuesday,Tuesday,1258,1321,1917.543,1917.959,1917.462,1917.751,1919.025,1919.214,1918.858,1919.068,P30_C35_D64,20:58,22:01,20:57,22:01,1,0
2022-03-16 20:58:00,2022-03-16 22:01:00,63.0,2022-03-16,2022-03-16,2022,2022,3,3,Wednesday,Wednesday,1258,1321,1927.055,1927.246,1926.209,1926.261,1927.552,1927.561,1926.829,1926.84,P30_C35_D64,20:58,22:01,20:57,22:01,1,0
2022-03-17 20:58:00,2022-03-17 22:01:00,63.0,2022-03-17,2022-03-17,2022,2022,3,3,Thursday,Thursday,1258,1321,1942.334,1942.777,1942.334,1942.542,1942.632,1942.658,1942.41,1942.547,P30_C35_D64,20:58,22:01,20:57,22:01,1,0
2022-03-21 20:57:00,2022-03-21 22:01:00,64.0,2022-03-21,2022-03-21,2022,2022,3,3,Monday,Monday,1257,1321,1935.328,1935.642,1935.306,1935.554,1935.82,1935.929,1935.786,1935.893,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-22 20:57:00,2022-03-22 22:01:00,64.0,2022-03-22,2022-03-22,2022,2022,3,3,Tuesday,Tuesday,1257,1321,1921.1,1921.1,1920.816,1920.958,1921.924,1921.924,1921.651,1921.755,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-23 20:57:00,2022-03-23 22:01:00,64.0,2022-03-23,2022-03-23,2022,2022,3,3,Wednesday,Wednesday,1257,1321,1944.515,1944.565,1944.476,1944.524,1943.866,1944.053,1943.832,1943.979,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-24 20:57:00,2022-03-24 22:01:00,64.0,2022-03-24,2022-03-24,2022,2022,3,3,Thursday,Thursday,1257,1321,1957.865,1957.865,1957.608,1957.608,1958.476,1958.669,1958.449,1958.509,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-28 20:57:00,2022-03-28 22:01:00,64.0,2022-03-28,2022-03-28,2022,2022,3,3,Monday,Monday,1257,1321,1922.381,1922.519,1922.359,1922.515,1923.206,1923.206,1922.875,1923.096,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-29 20:57:00,2022-03-29 22:01:00,64.0,2022-03-29,2022-03-29,2022,2022,3,3,Tuesday,Tuesday,1257,1321,1919.282,1919.388,1919.221,1919.375,1920.059,1920.371,1920.059,1920.371,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-30 20:57:00,2022-03-30 22:01:00,64.0,2022-03-30,2022-03-30,2022,2022,3,3,Wednesday,Wednesday,1257,1321,1932.563,1932.563,1932.397,1932.441,1933.216,1933.235,1933.118,1933.235,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-03-31 20:57:00,2022-03-31 22:01:00,64.0,2022-03-31,2022-03-31,2022,2022,3,3,Thursday,Thursday,1257,1321,1937.106,1937.178,1936.9,1936.9,1937.373,1937.405,1937.131,1937.246,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-04 20:57:00,2022-04-04 22:01:00,64.0,2022-04-04,2022-04-04,2022,2022,4,4,Monday,Monday,1257,1321,1932.585,1932.604,1932.521,1932.549,1932.605,1932.691,1932.526,1932.643,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-05 20:57:00,2022-04-05 22:01:00,64.0,2022-04-05,2022-04-05,2022,2022,4,4,Tuesday,Tuesday,1257,1321,1923.642,1923.662,1922.968,1923.052,1923.843,1923.906,1922.986,1922.986,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-06 20:57:00,2022-04-06 22:01:00,64.0,2022-04-06,2022-04-06,2022,2022,4,4,Wednesday,Wednesday,1257,1321,1925.496,1925.824,1925.454,1925.785,1925.302,1925.39,1924.507,1924.827,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-07 20:57:00,2022-04-07 22:01:00,64.0,2022-04-07,2022-04-07,2022,2022,4,4,Thursday,Thursday,1257,1321,1931.212,1931.596,1931.212,1931.587,1931.547,1931.795,1931.516,1931.795,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-11 20:57:00,2022-04-11 22:01:00,64.0,2022-04-11,2022-04-11,2022,2022,4,4,Monday,Monday,1257,1321,1954.604,1954.677,1953.953,1954.319,1953.807,1953.807,1953.082,1953.134,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-12 20:57:00,2022-04-12 22:01:00,64.0,2022-04-12,2022-04-12,2022,2022,4,4,Tuesday,Tuesday,1257,1321,1966.047,1966.315,1965.882,1966.315,1966.875,1967.125,1966.789,1967.066,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-13 20:57:00,2022-04-13 22:01:00,64.0,2022-04-13,2022-04-13,2022,2022,4,4,Wednesday,Wednesday,1257,1321,1977.73,1977.878,1977.677,1977.756,1977.332,1977.334,1977.198,1977.198,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-18 20:57:00,2022-04-18 22:01:00,64.0,2022-04-18,2022-04-18,2022,2022,4,4,Monday,Monday,1257,1321,1978.393,1978.403,1978.139,1978.241,1977.956,1977.993,1977.889,1977.889,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-19 20:57:00,2022-04-19 22:01:00,64.0,2022-04-19,2022-04-19,2022,2022,4,4,Tuesday,Tuesday,1257,1321,1949.253,1949.535,1949.121,1949.519,1950.281,1950.281,1949.931,1950.012,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-20 20:57:00,2022-04-20 22:01:00,64.0,2022-04-20,2022-04-20,2022,2022,4,4,Wednesday,Wednesday,1257,1321,1957.903,1957.903,1957.608,1957.643,1957.028,1957.151,1956.852,1956.863,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-21 20:57:00,2022-04-21 22:01:00,64.0,2022-04-21,2022-04-21,2022,2022,4,4,Thursday,Thursday,1257,1321,1951.401,1951.702,1951.401,1951.621,1950.907,1950.907,1950.67,1950.67,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-25 20:57:00,2022-04-25 22:01:00,64.0,2022-04-25,2022-04-25,2022,2022,4,4,Monday,Monday,1257,1321,1897.431,1898.034,1897.431,1897.998,1898.563,1898.659,1898.357,1898.599,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-26 20:57:00,2022-04-26 22:01:00,64.0,2022-04-26,2022-04-26,2022,2022,4,4,Tuesday,Tuesday,1257,1321,1905.476,1905.558,1905.443,1905.445,1905.943,1905.96,1905.799,1905.885,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-27 20:57:00,2022-04-27 22:01:00,64.0,2022-04-27,2022-04-27,2022,2022,4,4,Wednesday,Wednesday,1257,1321,1885.669,1885.916,1885.638,1885.675,1885.746,1885.746,1885.253,1885.561,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-04-28 20:57:00,2022-04-28 22:01:00,64.0,2022-04-28,2022-04-28,2022,2022,4,4,Thursday,Thursday,1257,1321,1894.22,1894.423,1894.133,1894.274,1894.816,1895.002,1894.733,1895.001,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-02 20:57:00,2022-05-02 22:01:00,64.0,2022-05-02,2022-05-02,2022,2022,5,5,Monday,Monday,1257,1321,1862.792,1862.808,1862.707,1862.768,1863.468,1863.614,1863.468,1863.564,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-03 20:57:00,2022-05-03 22:01:00,64.0,2022-05-03,2022-05-03,2022,2022,5,5,Tuesday,Tuesday,1257,1321,1868.363,1868.363,1868.07,1868.07,1868.223,1868.37,1868.069,1868.224,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-04 20:57:00,2022-05-04 22:01:00,64.0,2022-05-04,2022-05-04,2022,2022,5,5,Wednesday,Wednesday,1257,1321,1881.299,1881.459,1881.288,1881.377,1882.92,1883.091,1882.457,1882.488,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-05 20:57:00,2022-05-05 22:01:00,64.0,2022-05-05,2022-05-05,2022,2022,5,5,Thursday,Thursday,1257,1321,1876.94,1877.141,1876.94,1877.138,1876.859,1877.044,1876.826,1876.91,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-09 20:57:00,2022-05-09 22:01:00,64.0,2022-05-09,2022-05-09,2022,2022,5,5,Monday,Monday,1257,1321,1853.574,1853.748,1853.553,1853.748,1854.236,1854.264,1854.028,1854.095,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-10 20:57:00,2022-05-10 22:01:00,64.0,2022-05-10,2022-05-10,2022,2022,5,5,Tuesday,Tuesday,1257,1321,1838.09,1838.298,1838.09,1838.294,1838.858,1839.026,1838.731,1839.004,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-11 20:57:00,2022-05-11 22:01:00,64.0,2022-05-11,2022-05-11,2022,2022,5,5,Wednesday,Wednesday,1257,1321,1852.136,1852.236,1852.136,1852.236,1852.051,1852.082,1851.777,1851.869,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-12 20:57:00,2022-05-12 22:01:00,64.0,2022-05-12,2022-05-12,2022,2022,5,5,Thursday,Thursday,1257,1321,1821.924,1821.924,1821.279,1821.803,1822.386,1822.91,1822.223,1822.735,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-16 20:57:00,2022-05-16 22:01:00,64.0,2022-05-16,2022-05-16,2022,2022,5,5,Monday,Monday,1257,1321,1824.974,1824.974,1824.716,1824.748,1825.52,1825.52,1825.119,1825.147,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-17 20:57:00,2022-05-17 22:01:00,64.0,2022-05-17,2022-05-17,2022,2022,5,5,Tuesday,Tuesday,1257,1321,1814.55,1814.839,1814.55,1814.839,1814.515,1814.845,1814.476,1814.665,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-18 20:57:00,2022-05-18 22:01:00,64.0,2022-05-18,2022-05-18,2022,2022,5,5,Wednesday,Wednesday,1257,1321,1816.895,1816.895,1816.511,1816.511,1816.522,1816.857,1816.446,1816.593,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-19 20:57:00,2022-05-19 22:01:00,64.0,2022-05-19,2022-05-19,2022,2022,5,5,Thursday,Thursday,1257,1321,1841.877,1842.214,1841.869,1842.078,1841.529,1841.729,1841.529,1841.566,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-23 20:57:00,2022-05-23 22:01:00,64.0,2022-05-23,2022-05-23,2022,2022,5,5,Monday,Monday,1257,1321,1853.54,1853.597,1853.54,1853.593,1853.494,1853.705,1853.413,1853.597,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-24 20:57:00,2022-05-24 22:01:00,64.0,2022-05-24,2022-05-24,2022,2022,5,5,Tuesday,Tuesday,1257,1321,1866.093,1866.551,1866.093,1866.551,1865.644,1865.737,1864.906,1865.547,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-25 20:57:00,2022-05-25 22:01:00,64.0,2022-05-25,2022-05-25,2022,2022,5,5,Wednesday,Wednesday,1257,1321,1853.16,1853.191,1853.021,1853.127,1853.098,1853.293,1853.098,1853.255,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-26 20:57:00,2022-05-26 22:01:00,64.0,2022-05-26,2022-05-26,2022,2022,5,5,Thursday,Thursday,1257,1321,1850.831,1850.831,1850.54,1850.54,1851.242,1851.421,1850.978,1851.391,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-05-31 20:57:00,2022-05-31 22:01:00,64.0,2022-05-31,2022-05-31,2022,2022,5,5,Tuesday,Tuesday,1257,1321,1837.529,1837.529,1837.192,1837.386,1836.663,1837.054,1836.629,1836.943,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-01 20:57:00,2022-06-01 22:01:00,64.0,2022-06-01,2022-06-01,2022,2022,6,6,Wednesday,Wednesday,1257,1321,1846.502,1846.561,1846.502,1846.55,1846.65,1846.821,1846.65,1846.819,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-02 20:57:00,2022-06-02 22:01:00,64.0,2022-06-02,2022-06-02,2022,2022,6,6,Thursday,Thursday,1257,1321,1868.228,1868.619,1868.228,1868.374,1868.98,1869.416,1868.94,1869.401,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-06 20:57:00,2022-06-06 22:01:00,64.0,2022-06-06,2022-06-06,2022,2022,6,6,Monday,Monday,1257,1321,1842.087,1842.097,1841.934,1841.934,1841.216,1841.28,1840.772,1840.772,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-07 20:57:00,2022-06-07 22:01:00,64.0,2022-06-07,2022-06-07,2022,2022,6,6,Tuesday,Tuesday,1257,1321,1851.647,1852.55,1851.644,1852.223,1852.741,1852.741,1852.711,1852.711,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-08 20:57:00,2022-06-08 22:01:00,64.0,2022-06-08,2022-06-08,2022,2022,6,6,Wednesday,Wednesday,1257,1321,1852.633,1852.633,1852.462,1852.462,1852.738,1853.159,1852.689,1852.689,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-09 20:57:00,2022-06-09 22:01:00,64.0,2022-06-09,2022-06-09,2022,2022,6,6,Thursday,Thursday,1257,1321,1847.886,1847.886,1847.724,1847.724,1848.003,1848.046,1847.857,1847.872,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-13 20:57:00,2022-06-13 22:01:00,64.0,2022-06-13,2022-06-13,2022,2022,6,6,Monday,Monday,1257,1321,1819.099,1819.366,1819.03,1819.219,1820.52,1820.52,1819.577,1819.621,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-14 20:57:00,2022-06-14 22:01:00,64.0,2022-06-14,2022-06-14,2022,2022,6,6,Tuesday,Tuesday,1257,1321,1808.355,1808.438,1808.341,1808.397,1808.511,1808.543,1808.131,1808.147,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-15 20:57:00,2022-06-15 22:01:00,64.0,2022-06-15,2022-06-15,2022,2022,6,6,Wednesday,Wednesday,1257,1321,1834.052,1834.355,1834.052,1834.236,1833.391,1833.541,1832.965,1833.533,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-16 20:57:00,2022-06-16 22:01:00,64.0,2022-06-16,2022-06-16,2022,2022,6,6,Thursday,Thursday,1257,1321,1857.404,1857.439,1856.749,1856.749,1855.704,1855.821,1855.011,1855.079,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-21 20:57:00,2022-06-21 22:01:00,64.0,2022-06-21,2022-06-21,2022,2022,6,6,Tuesday,Tuesday,1257,1321,1833.097,1833.353,1833.097,1833.353,1833.001,1833.378,1832.823,1833.15,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-22 20:57:00,2022-06-22 22:01:00,64.0,2022-06-22,2022-06-22,2022,2022,6,6,Wednesday,Wednesday,1257,1321,1837.802,1837.802,1837.562,1837.625,1837.706,1837.706,1837.404,1837.404,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-23 20:57:00,2022-06-23 22:01:00,64.0,2022-06-23,2022-06-23,2022,2022,6,6,Thursday,Thursday,1257,1321,1822.926,1822.949,1822.588,1822.588,1823.119,1823.313,1823.105,1823.313,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-27 20:57:00,2022-06-27 22:01:00,64.0,2022-06-27,2022-06-27,2022,2022,6,6,Monday,Monday,1257,1321,1822.72,1822.851,1822.639,1822.639,1822.589,1822.757,1822.573,1822.757,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-28 20:57:00,2022-06-28 22:01:00,64.0,2022-06-28,2022-06-28,2022,2022,6,6,Tuesday,Tuesday,1257,1321,1820.685,1820.71,1820.229,1820.289,1819.977,1820.103,1819.933,1820.068,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-29 20:57:00,2022-06-29 22:01:00,64.0,2022-06-29,2022-06-29,2022,2022,6,6,Wednesday,Wednesday,1257,1321,1817.979,1817.979,1817.584,1817.663,1817.627,1818.114,1817.627,1818.007,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-06-30 20:57:00,2022-06-30 22:01:00,64.0,2022-06-30,2022-06-30,2022,2022,6,6,Thursday,Thursday,1257,1321,1807.292,1807.335,1807.271,1807.31,1807.291,1807.297,1806.792,1806.801,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2022-07-05 20:57:00,2022-07-05 22:01:00,64.0,2022-07-05,2022-07-05,2022,2022,7,7,Tuesday,Tuesday,1257,1321,1765.27,1765.27,1764.896,1764.991,1766.42,1766.964,1765.971,1765.971,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
